Score;Match_type;Match_addr;Rank;USER_City;X;Y;DisplayX;DisplayY;USER_Company_Name;USER_Parent_Company_Name;USER_Executive_First_Name;USER_Executive_Last_Name;USER_Address;USER_State;USER_ZIP_Code;USER_Legal_Name;USER_Record_Type;USER_Phone_Number_Combined;USER_Census_Block_Group;USER_Website;USER_Toll_Free_Number_Combined;USER_Company_Description;USER_Primary_SIC_Code;USER_Primary_SIC_Description;USER_SIC_Code_1;USER_Primary_NAICS;USER_Primary_NAICS_Description;USER_NAICS_1;USER_Franchise_Description_1;USER_Location_Employee_Size_Range;USER_Location_Employee_Size_Actual;USER_Location_Sales_Volume_Range;USER_Location_Sales_Volume_Actual;USER_Corporate_Employee_Size_Range;USER_Corporate_Employee_Size_Actual;USER_Corporate_Sales_Volume_Range;USER_Corporate_Sales_Volume_Actual;USER_Type_of_Business;USER_Location_Type;USER_IUSA_Number;USER_EIN_1;USER_Last_Updated_On;USER_Years_In_Database;USER_Year_Established;USER_Home_Business;USER_Firm_or_Individual;USER_Twitter;USER_Linked_In;USER_Facebook;USER_Affiliated_Records;USER_Affiliated_Locations;;
100;A;193 Copalis Beach Rd, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.105108583147;47.115518898292997;-124.105108583147;47.115518898292997;Jimbob Excavation & Landscpg;;;;193 Copalis Beach Rd # 4;WA;98535;JIMBOB EXCAVATION & LANDSCAPING LLC;Unverified;Not Available;1;;;;78204;Landscape Contractors;78204;56173009;Landscaping Services;56173009;;1 to 4;2;;0;;0;;0;Private;Single Loc;79-266-7950;;202308;2;;Yes;2;;;;0;0;FALSE;TRUE
100;A;202 Meriweather St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.19734382266;47.196684990634999;-124.198046226147;47.195190413479999;Graceland Hospitality LLC;;;;202 Meriweather St;WA;98571;GRACELAND HOSPITALITY LLC;Unverified;Not Available;2;;;;701103;Hotel & Motel Management;701103;72111001;Hotels (Except Casino Hotels) And Motels;72111001;;20 to 49;30;$1-2.5 Million;2072000;;0;;0;Private;Single Loc;79-758-0253;;202308;2;;No;2;;;;0;0;FALSE;TRUE
100;A;2041 Ocean Beach Rd, Copalis Crossing, Washington, 98536;20;Copalis Crossing;-124.098685218067;47.140777822183999;-124.099014207766;47.140770781385001;Clipper Construction-Off Grid;;Gabriel;Taylor;2041 Ocean Beach Rd;WA;98536;CLIPPER CONSTRUCTION & OFF GRID SOLUTIONS LLC;Unverified;(360) 460-9028;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-505-7889;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;21 S 4th St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.200090572331;47.207597432288999;-124.199757140222;47.207594666261002;Eagle Eye General Cntrctng LLC;;;;21 S 4th St;WA;98571;EAGLE EYE GENERAL CONTRACTING LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;80-068-4298;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;212 Market St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.198315788152;47.194636830684999;-124.198302963841;47.194518981126002;Jannabelle LLC;;;;212 Market St;WA;98571;JANNABELLE LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-918-5836;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;217 Front St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.198943927976;47.195079898087002;-124.198828006255;47.195105714348998;GHV Enterprises LLC;;;;217 Front St;WA;98571;GHV ENTERPRISES LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-994-3552;;202308;2;;No;2;;;;0;0;FALSE;TRUE
100;A;217 Front St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.198943927976;47.195079898087002;-124.198828006255;47.195105714348998;Sunny Diversify Inc;;;;217 Front St # A198;WA;98571;SUNNY DIVERSIFY INC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-994-3553;;202308;2;;No;2;;;;0;0;FALSE;TRUE
100;A;220 Market St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.198591260396;47.194576324029001;-124.198591260396;47.194576324029001;New Sandpiper LLC;;;;220 Market St;WA;98571;NEW SANDPIPER LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-676-5370;;202308;2;;No;2;;;;0;0;FALSE;TRUE
100;A;220 Market St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.198591260396;47.194576324029001;-124.198591260396;47.194576324029001;Pacific Landing Qof LLC;;;;220 Market St;WA;98571;PACIFIC LANDING QOF LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-918-5837;;202308;2;;No;2;;;;0;0;FALSE;TRUE
100;A;223 Market St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.198600191341;47.194691408433997;-124.198600191341;47.194691408433997;Placemaker Homes LLC;;;;223 Market St # B;WA;98571;PLACEMAKER HOMES LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-382-7849;;202308;2;;No;2;;;;0;0;FALSE;TRUE
100;A;2298 State Route 109, Hoquiam, Washington, 98550;20;Hoquiam;-124.157078836186;47.044101495782002;-124.156942294984;47.044368794674000;Brar & Hundal LLC;;;;2298 State Route 109;WA;98550;BRAR & HUNDAL LLC;Unverified;Not Available;1;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-994-3506;;202308;2;;No;2;;;;0;0;FALSE;TRUE
100;A;23 Copalis Beach Rd, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.081949071997;47.113568152820001;-124.082026353144;47.113362377096998;Grant Boat Racing LLC;;;;23 Copalis Beach Rd;WA;98535;GRANT BOAT RACING LLC;Unverified;Not Available;1;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-838-1847;;202308;2;;Yes;2;;;;0;0;FALSE;FALSE
100;A;24 Front St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.199091280847;47.195231752152999;-124.199091280847;47.195231752152999;North Market Street Lofts;;;;24 Front St;WA;98571;NORTH MARKET STREET LOFTS CONDOMINIUM ASSN;Unverified;Not Available;2;;;;651301;Condominiums;651301;53111004;Lessors Of Residential Buildings And Dwellings;53111004;;1 to 4;2;Less Than $500,000;135000;;0;;0;Private;Single Loc;79-587-0390;;202308;2;;No;2;;;;0;0;FALSE;TRUE
100;A;24 Nancy Ln, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.189212622208;47.152635574877998;-124.189056802628;47.152727189079002;Rooted Heart Homestead LLC;;;;24 Nancy Ln;WA;98535;ROOTED HEART HOMESTEAD LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-676-5268;;202308;2;;No;2;;;;0;0;FALSE;FALSE
98.0199999999999;A;25 Copalis Rock Ln S, Copalis Crossing, Washington, 98536;20;Copalis Beach;-124.184090251835;47.147206373224002;-124.184090251835;47.147206373224002;Camp Copalis LLC;;;;25 Copalis Rock Ln;WA;98535;CAMP COPALIS LLC;Unverified;Not Available;2;;;;703203;Camps;703203;72121403;Recreational And Vacation Camps (Except Campground;72121403;;1 to 4;3;Less Than $500,000;301000;;0;;0;Private;Single Loc;79-382-7751;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;26 Campfire Ln, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.196516780273;47.195642700976002;-124.196381077262;47.195803465878001;Family Tides LLC;;;;26 Campfire Ln;WA;98571;FAMILY TIDES LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;80-068-4297;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;402 Front St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.199015952291;47.194894318431999;-124.199015952291;47.194894318431999;Seabrook Real Estate;;Jeff;Gundersen;402 Front St;WA;98571;;Verified;(360) 276-0099;2;8777799990;Seabrookwa.Com;;653118;Real Estate;653118;53121003;Offices Of Real Estate Agents And Brokers;53121003;;100 to 249;180;$10-20 Million;13014000;;0;;0;Private;Single Loc;42-593-3028;;202406;12;2012;No;2;http://twitter.com/seabrookwa;http://www.linkedin.com/company/seabrook-land-company;;0;0;FALSE;FALSE
100;A;26 Diamond Dr, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.201075613591;47.203101086059000;-124.201153565292;47.203348352203001;VI Mar & Assoc Inc;;;;26 Diamond Dr;WA;98571;VI MAR & ASSOC INC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;80-068-4295;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;26 Front St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.199091012756;47.195230550912001;-124.199091012756;47.195230550912001;5macs Nw LLC;;Steven;Mcelliot;26 Front St;WA;98571;5MACS NW LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-758-0251;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;2653 Pacific Blvd NW, Ocean Shores, Washington, 98569;20;Ocean Shores;-124.166552146973;47.072799833060003;-124.166921453628;47.072724815026000;Northwest Property Mntnc LLC;;;;2653 Pacific Blvd NW;WA;98569;NORTHWEST PROPERTY MAINTENANCE LLC;Unverified;Not Available;1;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-994-3534;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;2687 State Route 109, Ocean Shores, Washington, 98569;20;Ocean City;-124.166328517797;47.075763715931998;-124.167081547978;47.075551402324997;Floors Are Us LLC;;;;2687 State Route 109 # 7;WA;98569;FLOORS ARE US LLC;Unverified;Not Available;1;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-994-3536;;202308;2;;No;2;;;;0;0;FALSE;TRUE
100;A;2687 State Route 109, Ocean Shores, Washington, 98569;20;Ocean Shores;-124.166328517797;47.075763715931998;-124.167081547978;47.075551402324997;Harkem Enterprises LLC;;;;2687 State Route 109;WA;98569;HARKEM ENTERPRISES LLC;Unverified;Not Available;1;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-994-3537;;202308;2;;No;2;;;;0;0;FALSE;TRUE
100;A;295 Meriweather St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.191761889809;47.197433431133000;-124.191761889809;47.197433431133000;Water's Edge Fiber & Dye LLC;;;;295 Meriweather St;WA;98571;WATER'S EDGE FIBER & DYE LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;80-068-4296;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;42 Main St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.20160300294;47.208879318651000;-124.201603757311;47.209118286711004;Pacific Beach & Beyond;;Stephanie;Rangel;42 Main St;WA;98571;;Verified;(360) 276-0215;2;;;;653141;Vacation Rentals;653141;53131111;Residential Property Managers;53131111;;1 to 4;2;Less Than $500,000;145000;;0;;0;Private;Single Loc;82-165-3328;;202410;1;;No;2;;;;0;0;FALSE;FALSE
98.9;A;2987 Ocean Beach Rd, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.167667200492;47.201406000040997;-124.167667200492;47.201406000040997;K & L Builders & Design Inc;;;;2987 Ocean Beach Rd;WA;98571;K & L BUILDERS & DESIGN INC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-838-1933;;202308;2;;No;2;;;;0;0;FALSE;FALSE
98.9;A;4275 State Route 109, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.19514959752;47.191994775993003;-124.19514959752;47.191994775993003;Seabrook Town Hall-Cottage;;;;4275 Sr 109;WA;98571;;Verified;(888) 507-4694;2;8885074694;;;911104;City Government-Executive Offices;911104;92111001;Executive Offices;92111001;;1 to 4;2;;0;;0;;0;Private;Single Loc;72-625-3632;;201708;8;;No;2;;;;0;0;FALSE;TRUE
100;A;30 N 1st St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.203687330803;47.211765543190999;-124.203374266718;47.211768309219003;Mt Prescott LLC;;;;30 N 1st St;WA;98571;MT PRESCOTT LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-587-0391;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;3041 State Route 109, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.173811126581;47.107632885271002;-124.176313962869;47.107233487584999;Jet WA Holdings LLC;;;;3041 Sr 109;WA;98535;JET WA HOLDINGS LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-918-5745;;202308;2;;No;2;;;;0;0;FALSE;TRUE
100;A;3208 State Route 109, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.170939654191;47.118647544234001;-124.170574203212;47.118939150646000;Rich Life Retreats LLC;;;;3208 State Route 109;WA;98535;RICH LIFE RETREATS LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-587-0301;;202308;2;;No;2;;;;0;0;FALSE;TRUE
100;A;339 Meriweather St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.189779490321;47.196006140297001;-124.189474975777;47.196071100047000;Mosey LLC;;;;339 Meriweather St;WA;98571;MOSEY LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-382-7850;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;36 Chauncey Ln W, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.193582024514;47.180026921992997;-124.19357372643;47.180522627747003;Roosevelt Ridge Est Owners;;;;36 Chauncey Ln W;WA;98571;ROOSEVELT RIDGE ESTATES OWNERS ASSN;Unverified;Not Available;2;;;;864127;Home Owners Associations;864127;81399001;Other Similar Organizations (Except Business, Prof;81399001;;1 to 4;2;;0;;0;;0;Private;Single Loc;79-676-5368;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;4471 State Rt 109, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.198219480085;47.209922488411003;-124.198672270494;47.209771614154000;Taala Fund;;Pierre;Augare;4471 State Rt 109;WA;98571;TAALA FUND;Verified;(360) 276-0208;2;;;;616201;Real Estate Loans;616201;52229202;Real Estate Credit;52229202;;1 to 4;3;$500,000-1 Million;970000;;0;;0;Private;Single Loc;40-483-1953;263980654;202411;14;2009;No;2;;;https://www.facebook.com/taala.fund;0;0;FALSE;TRUE
100;A;4471 State Rt 109, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.198219480085;47.209922488411003;-124.198672270494;47.209771614154000;ATM;;;;4471 State Rt 109;WA;98571;;Verified;Not Available;2;;;;602103;Atm-Automated Teller Machines;602103;52211001;Commercial Banking;52211001;Atm (Amex);;0;;0;;0;;0;Private;Single Loc;43-369-9971;;201908;12;;No;2;;;;0;0;TRUE;TRUE
100;A;40 Main St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.201387168932;47.208880073023003;-124.201387504208;47.208998593133003;FGT Holdings LLC;;;;40 Main St # B;WA;98571;FGT HOLDINGS LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-587-0395;;202308;2;;No;2;;;;0;0;FALSE;TRUE
100;A;45 Main St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.201771311556;47.208823914271001;-124.20177089246;47.208694078591002;Clipper Galley;;;;45 Main St;WA;98571;;Verified;(360) 580-9223;2;;;;596316;Mobile Food Services;596316;72233002;Mobile Food Services;72233002;;1 to 4;2;Less Than $500,000;75000;;0;;0;Private;Single Loc;80-689-3402;;202409;2;;No;2;;;;0;0;FALSE;TRUE
100;A;4077 State Rt 109, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.195728629919;47.181491869120997;-124.195751680152;47.181247369005000;Roosevelt Ridge Water Dist LLC;;;;4077 Highway 109;WA;98571;ROOSEVELT RIDGE WATER DISTRICT LLC;Unverified;Not Available;2;;;;494102;Water & Sewage Companies-Utility;494102;22131003;Water Supply And Irrigation Systems;22131003;;1 to 4;3;Less Than $500,000;498000;;0;;0;Private;Single Loc;79-758-0252;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;42 Campfire Ln, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.196857504638;47.195930242164003;-124.196724064739;47.196098215504001;Barbara Robitaille LLC;;;;42 Campfire Ln;WA;98571;BARBARA ROBITAILLE LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-918-5838;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;42 N 1st St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.20369705381;47.212688097364001;-124.203098502104;47.212698071828001;Word Korean Presbyterian Chr;;;;42 N 1st St;WA;98571;WORD KOREAN PRESBYTERIAN CHURCH;Unverified;Not Available;2;;;;866107;Churches;866107;81311008;Religious Organizations;81311008;;1 to 4;2;;0;;0;;0;Private;Single Loc;79-918-5839;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;44 Chauncey Ln W, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.194656919779;47.180044984995000;-124.194654153751;47.180209857030000;Wuerth Holdings LLC;;;;44 Chauncey Ln W;WA;98571;WUERTH HOLDINGS LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-838-1934;;202308;2;;No;2;;;;0;0;FALSE;TRUE
100;A;4592 State Rt 109, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.204643454497;47.219450868302999;-124.204114137312;47.219814810538999;Silva Gray Adventures LLC;;;;4592 State Rt 109;WA;98571;SILVA GRAY ADVENTURES LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-587-0396;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;47 Beach Ave, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.20188522162;47.206578821506000;-124.201883964334;47.206423253383001;Beach Avenue Bed & Breakfast;;Mirian;Groesse;47 Beach Ave;WA;98571;;Verified;(360) 276-4727;2;Pacificbeachwa.Com;8888889063;;701107;Bed & Breakfast Accommodations;701107;72119101;Bed-And-Breakfast Inns;72119101;;1 to 4;2;Less Than $500,000;139000;;0;;0;Private;Single Loc;98-467-7534;;202411;26;;No;2;;;;0;0;FALSE;FALSE
100;A;47 Tulips Rd, Hoquiam, Washington, 98550;20;Hoquiam;-124.055081635739;47.072955023996997;-124.055883783873;47.072958879672001;Woodside Ranch LLC;;;;47 Tulips Rd;WA;98550;WOODSIDE RANCH LLC;Unverified;Not Available;1;;;;29101;Ranches;29101;11299013;All Other Animal Production;11299013;;1 to 4;2;;0;;0;;0;Private;Single Loc;79-086-6816;;202308;2;;Yes;2;;;;0;0;FALSE;FALSE
100;A;4758 State Route 109, Moclips, Washington, 98562;20;Moclips;-124.212814468988;47.233054697156000;-124.212490005518;47.233164667726001;United States Postal Svc;UNITED STATES POSTAL SVC;Phyllis;Shaunsessy;4758 State Route 109;WA;98562;;Verified;(360) 276-4503;3;8002758777;Usps.Com;Visit Your Local Post Office At 4758 State Route 109! The U.S. Postal Service (Usps) Is The Only Organization IN The Country To Regularly Deliver To Every Residential And Business Address. Usps Is Actively Recruiting For Many Positions, Including: Mail An;431101;Post Offices;431101;49111001;Postal Service;49111001;United States Postal Service;1 to 4;2;;0;;0;;0;Private;Branch;80-400-2343;;202306;37;;No;2;http://twitter.com/usps;;http://www.facebook.com/uspsstamps;0;0;TRUE;TRUE
100;A;4758 State Route 109, Moclips, Washington, 98562;20;Moclips;-124.212814468988;47.233054697156000;-124.212490005518;47.233164667726001;USPS Collection Box;UNITED STATES POSTAL SVC;;;4758 State Route 109;WA;98562;;Verified;Not Available;3;;;;733110;Mailing & Shipping Kiosks;733110;54186009;Direct Mail Advertising;54186009;;;0;;0;;0;;0;Private;Branch;77-911-6500;;202407;3;;No;2;;;;0;0;TRUE;TRUE
100;A;48 Main St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.201989827771;47.208878019456002;-124.201990414505;47.209068372476999;Truckin' Express Inc;;Kelly;Cline;48 Main St;WA;98571;TRUCKIN' EXPRESS INC;Verified;(360) 276-0600;2;;Pacificbeachwa.Com;;737311;Website Design Service;737311;54151217;Computer Systems Design Services;54151217;;1 to 4;2;Less Than $500,000;302000;;0;;0;Private;Single Loc;42-271-7148;;202412;13;;No;2;;;;0;0;FALSE;TRUE
100;A;48 Main St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.201989827771;47.208878019456002;-124.201990414505;47.209068372476999;KXPB Radio;;Lila;Preifinger;48 Main St;WA;98571;;Verified;(360) 276-0600;2;;;;737311;Website Design Service;737311;54151217;Computer Systems Design Services;54151217;;1 to 4;4;$500,000-1 Million;603000;;0;;0;Private;Single Loc;69-538-1806;;202408;16;;No;2;;;https://www.facebook.com/kxpbradio;0;0;FALSE;TRUE
99.64;A;4O S 2nd St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.202408339765;47.208662684354003;-124.202408339765;47.208662684354003;North Beach Business Assn;;;;4o S 2nd St;WA;98571;NORTH BEACH BUSINESS ASSN;Unverified;Not Available;2;;;;861102;Associations;861102;81391002;Business Associations;81391002;;1 to 4;2;;0;;0;;0;Private;Single Loc;79-505-7980;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;48 Main St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.201989827771;47.208878019456002;-124.201990414505;47.209068372476999;Wacky Warehouse;;;;48 Main St;WA;98571;;Verified;(360) 276-4200;2;;;;593226;Second Hand Stores;593226;45951033;Used Merchandise Retailers;45951033;;1 to 4;1;Less Than $500,000;50000;;0;;0;Private;Single Loc;98-467-7526;;202401;27;;No;2;;;https://www.facebook.com/wacky-warehouse-1374500962857461/;0;0;FALSE;TRUE
100;A;559 Copalis Beach Rd, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.147763356634;47.118335276430997;-124.147760590607;47.116790743133002;Coastline Development LLC;;;;559 Copalis Beach Rd;WA;98535;COASTLINE DEVELOPMENT LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-758-0160;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;49 S 2nd St, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.202172301803;47.205394458587001;-124.202064929624;47.205317093620998;Pacific Beach State Park;PARKS & RECREATION COMMISSION;Bev;Baumgart;49 S 2nd St;WA;98571;;Verified;(360) 276-4297;2;8882267688;Parks.State.Wa.Us;;919907;State Parks;919907;71219010;Nature Parks And Other Similar Institutions;71219010;Shower Facilities;1 to 4;3;;0;;0;;0;Private;Branch;47-035-6940;;202408;32;;No;2;http://twitter.com/wastatepks;;;0;0;FALSE;FALSE
100;A;56 Hidden Cove Loop, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.196431117223;47.193270370919997;-124.196461375894;47.193057722036002;Sustainable Life Media Inc;;;;56 Hidden Cove Loop;WA;98571;SUSTAINABLE LIFE MEDIA INC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-382-7851;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;56 Madison Ln, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.196420220749;47.194808282514003;-124.196312010379;47.194776012186999;Seaside Treasure LLC;;;;56 Madison Ln;WA;98571;SEASIDE TREASURE LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-676-5369;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;57 Madison Ln, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.196554072631;47.194761591464001;-124.196554072631;47.194761591464001;Belfry At Seabrook LLC;;;;57 Madison Ln;WA;98571;BELFRY AT SEABROOK LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;80-068-4294;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;57 Seaside Ln, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.198491389023;47.192791722339003;-124.198470937181;47.192867578563003;Spindrift Cottage LLC;;;;57 Seaside Ln;WA;98571;SPINDRIFT COTTAGE LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-382-7848;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;58 Elma St, Copalis Beach, Washington, 98535;20;Copalis Beach;-124.169081721533;47.113883773384003;-124.169079206963;47.113722086471000;Lindstrom Copalis Cabin LLC;;;;58 Elma St;WA;98535;LINDSTROM COPALIS CABIN LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-676-5269;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;73 Stumptown Ln, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.193056479185;47.194425480996003;-124.192992106169;47.194529584233997;Nautilus Investments LLC;;;;73 Stumptown Ln;WA;98571;NAUTILUS INVESTMENTS LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-838-1932;;202308;2;;No;2;;;;0;0;FALSE;FALSE
100;A;9 Darien Ln, Pacific Beach, Washington, 98571;20;Pacific Beach;-124.204551085925;47.216734209664999;-124.204430637976;47.216737059511999;North Beach Rental Response;;;;9 Darien Ln;WA;98571;NORTH BEACH RENTAL RESPONSE LLC;Unverified;Not Available;2;;;;999977;Nonclassified Establishments;999977;99999004;Unclassified Establishments;99999004;;;0;;0;;0;;0;Private;Single Loc;79-758-0249;;202308;2;;No;2;;;;0;0;FALSE;FALSE
